ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,fuel_system,transmission,drive_type,fuel_consumption,brand,grade,year_of_manufacture,car_name,price (AUD),type_of_engine,engine_capacity,normalised_engine_capacity,normalised_num_of_doors,normalised_seating_capacity,normalised_fuel_consumption,normalised_price (AUD)
4925219,domestic assembly,used car,suv,30,red,black,5,5,Petrol	2.0 L,nan,automatic,fwd - front-wheel drive,,mazda,cx5,2019.0,Mazda CX5 2.0 AT 2019 car,28947.43288,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,,0.013240740686174786
4925220,imported,used car,crossover,900,grey,black,5,5,Petrol,nan,automatic,fwd - front-wheel drive,,mazda,cx3,2021.0,Mazda cx3 Premium 2021 car,25749.04519,petrol,,,0.09259259259259259,0.10638297872340426,,0.011777777722571495
4925224,domestic assembly,used car,sedan,17,white,black,4,5,Petrol	2.0 L,nan,automatic,fwd - front-wheel drive,10.0,mazda,3,2020.0,Mazda 3 2.0L Signature Premium 2020,27935.28487,petrol,2.0,0.15079365079365079,0.07407407407407407,0.10638297872340426,5e-05,0.012777777719882612
4925225,imported,used car,4x4,800,white,orange,4,5,Diesel	3.2 L,nan,automatic,4wd - four-wheel drive (4wd),8.0,ford,ranger,2016.0,Ford Ranger Wildtrak 3.2L 4x4 AT 2016,24129.60839,diesel,3.2,0.24603174603174605,0.07407407407407407,0.10638297872340426,4e-05,0.01103703698382252
4925226,domestic assembly,used car,suv,100,black,brown,5,8,Diesel	2.5 L,nan,manual,rfd - rear-wheel drive,,toyota,fortuner,2015.0,Toyota Fortuner 2.5G 2015,26113.41847,diesel,2.5,0.19047619047619047,0.09259259259259259,0.1702127659574468,,0.011944444388790016
4925229,domestic assembly,used car,hatchback,19,red,gray,5,5,Petrol,full electronic gasoline,automatic,fwd - front-wheel drive,6.0,vinfast,fadil,2021.0,VinFast Fadil 1.4 AT 2021 car,13562.78324,petrol,,,0.09259259259259259,0.10638297872340426,3e-05,0.006203703649763262
4925230,imported,used car,sedan,3,white,gray,4,5,Petrol	1.2 L, electronic spraying,manual,fwd - front-wheel drive,4.0,mitsubishi,attrage,2022.0,Mitsubishi Attrage 1.2 MT 2022,14777.36084,petrol,1.2,0.0873015873015873,0.07407407407407407,0.10638297872340426,2e-05,0.0067592592038249934
4925231,domestic assembly,used car,crossover,75,white,brown,5,8,Petrol	2.0 L,nan,manual,rfd - rear-wheel drive,10.0,toyota,innova,2018.0,Toyota Innova 2.0E 2018 car,22672.11526,petrol,2.0,0.15079365079365079,0.09259259259259259,0.1702127659574468,5e-05,0.010370370314374378
4925232,imported,used car,suv,30,black,black,5,7,Diesel	2.0 L,nan,automatic,rfd - rear-wheel drive,,ford,everest,2020.0,Ford Everest Titanium 2.0L 4x2 AT 2020,38259.19451,diesel,2.0,0.15079365079365079,0.09259259259259259,0.14893617021276595,,0.01749999994770359
4925236,imported,used car,sedan,13,black,cream,4,5,Petrol	1.6 L,nan,automatic,rfd - rear-wheel drive,,bmw,5 series,2018.0,BMW 5 Series 520i 2018,40485.92011,petrol,1.6,0.11904761904761905,0.07407407407407407,0.10638297872340426,,0.01851851846348343
4925237,domestic assembly,used car,sedan,50,yellow,cream,4,5,Petrol	1.5 L,nan,manual,fwd - front-wheel drive,,toyota,vios,2019.0,Toyota Vios 1.5E MT 2019,15991.93845,petrol,1.5,0.1111111111111111,0.07407407407407407,0.10638297872340426,,0.007314814762460789
4925238,imported,used car,hatchback,75,white,black,5,5,Petrol	1.6 L,fuel injection,automatic,fwd - front-wheel drive,6.0,volkswagen,polo,2016.0,Volkswagen Polo 1.6 AT 2016,13765.21284,petrol,1.6,0.11904761904761905,0.09259259259259259,0.10638297872340426,3e-05,0.006296296242106884
4925242,domestic assembly,used car,sedan,46,red,black,4,5,Petrol	1.5 L,nan,automatic,fwd - front-wheel drive,,mazda,3,2017.0,Mazda 3 1.5 AT 2017,20242.96005,petrol,1.5,0.1111111111111111,0.07407407407407407,0.10638297872340426,,0.009259259201676851
4925243,domestic assembly,used car,suv,11,red,black,5,5,Petrol	1.5 L,nan,automatic,fwd - front-wheel drive,,ford,ecosport,2016.0,Ford EcoSport Titanium 1.5L AT 2016,17327.97381,petrol,1.5,0.1111111111111111,0.09259259259259259,0.10638297872340426,,0.007925925871928695
4925246,domestic assembly,new car,crossover,0,red,cream,5,5,Petrol,gdi,automatic,fwd - front-wheel drive,8.0,ford,territory,2023.0,Ford Territory Trend 2023 car,31255.13033,petrol,,,0.09259259259259259,0.10638297872340426,4e-05,0.014296296243466141
4925247,domestic assembly,used car,suv,0,white,cream,5,7,Petrol	2.4 L,nan,automatic,fwd - front-wheel drive,,chevrolet,captiva,2015.0,Chevrolet Captiva LTZ 2.4 AT 2015,18421.09365,petrol,2.4,0.18253968253968253,0.09259259259259259,0.14893617021276595,,0.008425925870584253
4925251,imported,used car,suv,70,black,brown,5,4,Petrol	5.0 L,nan,automatic,awd - 4-wheel drive (awd),,landrover,range rover,2013.0,LandRover Range Rover Autobiography 5.0 2013,80971.8402,petrol,5.0,0.38888888888888895,0.09259259259259259,0.0851063829787234,,0.037037036973374404
4925253,imported,used car,sedan,23,white,brown,4,5,Petrol	2.5 L,nan,automatic,fwd - front-wheel drive,,lexus,es,2021.0,Lexus ES 250 2021,80971.8402,petrol,2.5,0.19047619047619047,0.07407407407407407,0.10638297872340426,,0.037037036973374404
4925254,domestic assembly,new car,suv,0,white,black,5,5,Petrol	1.5 L,gdi,automatic,fwd - front-wheel drive,8.0,ford,territory,2023.0,Ford Territory Titanium 1.5 AT 2023 car,34777.40537,petrol,1.5,0.1111111111111111,0.09259259259259259,0.10638297872340426,4e-05,0.015907407350245165
4925255,imported,used car,van/minivan,75,grey,brown,5,2,Petrol	1.0 L,fuel injection,automatic,fwd - front-wheel drive,6.0,kia,morning,2015.0,Kia Morning Van 1.0 AT 2015,9109.332027,petrol,1.0,0.07142857142857144,0.09259259259259259,0.0425531914893617,3e-05,0.0041666666122572955
4925258,domestic assembly,used car,sedan,14,red,colorful,0,0,Petrol,nan,automatic,fwd - front-wheel drive,,hyundai,accent,2021.0,2021 Hyundai Accent Special Car,20647.81925,petrol,,,0.0,0.0,,0.009444444386364095
4925261,domestic assembly,used car,sedan,19,white,black,4,5,Petrol	1.5 L,nan,automatic,fwd - front-wheel drive,,mazda,3,2020.0,Mazda 3 1.5L Luxury 2020,25303.70007,petrol,1.5,0.1111111111111111,0.07407407407407407,0.10638297872340426,,0.011574074019415527
4925267,domestic assembly,new car,suv,0,black,black,5,5,Petrol	2.0 L,nan,automatic,awd - 4-wheel drive (awd),,mercedes benz,glc,2023.0,Mercedes Benz GLC 200 4Matic 2023,80971.8402,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,,0.037037036973374404
4925268,domestic assembly,used car,sedan,86,brown,black,4,5,Petrol	1.5 L,nan,automatic,fwd - front-wheel drive,,mazda,3,2016.0,Mazda 3 1.5 AT 2016,17489.91749,petrol,1.5,0.1111111111111111,0.07407407407407407,0.10638297872340426,,0.007999999945803592
4925269,domestic assembly,used car,sedan,69,black,brown,4,5,Petrol	2.0 L,nan,automatic,rfd - rear-wheel drive,,mercedes benz,e class,2019.0,Mercedes Benz E class E300 AMG 2019,40485.92011,petrol,2.0,0.15079365079365079,0.07407407407407407,0.10638297872340426,,0.01851851846348343
4925271,domestic assembly,used car,suv,65,white,brown,5,7,Petrol	2.5 L,nan,automatic,fwd - front-wheel drive,,mazda,cx8,2019.0,Mazda CX8 Luxury 2019 car,32186.30649,petrol,2.5,0.19047619047619047,0.09259259259259259,0.14893617021276595,,0.014722222168246802
4925273,imported,used car,sedan,144,white,black,4,5,Petrol	1.6 L,fuel injection,automatic,fwd - front-wheel drive,6.0,volkswagen,polo,2015.0,Volkswagen Polo 1.6 AT 2015,12105.29011,petrol,1.6,0.11904761904761905,0.07407407407407407,0.10638297872340426,3e-05,0.005537036980315119
4925274,domestic assembly,used car,suv,50,white,cream,5,8,Diesel	2.5 L,nan,automatic,rfd - rear-wheel drive,,ford,everest,2010.0,Ford Everest 2.5L 4x2 AT 2010,18825.95285,diesel,2.5,0.19047619047619047,0.09259259259259259,0.1702127659574468,,0.008611111055271497
4925275,domestic assembly,new car,suv,0,black,brown,5,5,Petrol	2.0 L,nan,automatic,awd - 4-wheel drive (awd),,mercedes benz,glc,2023.0,Mercedes Benz GLC 300 4Matic 2023,80971.8402,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,,0.037037036973374404
4925279,imported,new car,sedan,0,grey,-,4,5,Petrol	1.2 L,nan,manual,fwd - front-wheel drive,,mitsubishi,attrage,2023.0,Mitsubishi Attrage 1.2 MT 2023,13643.75508,petrol,1.2,0.0873015873015873,0.07407407407407407,0.10638297872340426,,0.006240740686700711
4925282,imported,used car,suv,28,green,brown,5,5,Petrol	2.0 L,nan,automatic,awd - 4-wheel drive (awd),,lexus,rx,2020.0,Lexus RX 300 2020,80971.8402,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,,0.037037036973374404
4925283,domestic assembly,used car,sedan,83,silver,colorful,4,5,Petrol	1.25 L,electronic fuel injection,automatic,fwd - front-wheel drive,6.0,hyundai,i10,2020.0,Hyundai i10 Grand 1.2 AT 2020 car,14574.93124,petrol,1.25,0.09126984126984126,0.07407407407407407,0.10638297872340426,3e-05,0.0066666666114813715
4925284,domestic assembly,used car,sedan,46,red,black,4,5,Petrol	2.0 L,nan,automatic,rfd - rear-wheel drive,,mercedes benz,c class,2017.0,Mercedes Benz C class C200 2017,38380.65227,petrol,2.0,0.15079365079365079,0.07407407407407407,0.10638297872340426,,0.017555555503109763
4925285,imported,used car,suv,100,silver,black,5,5,Petrol	3.0 L,fi,manual,4wd - four-wheel drive (4wd),10.0,mitsubishi,pajero,2010.0,Mitsubishi Pajero 3.0 2010,9514.191227,petrol,3.0,0.23015873015873015,0.09259259259259259,0.10638297872340426,5e-05,0.004351851796944539
4925289,domestic assembly,used car,sedan,72,white,black,4,5,Petrol,gasoline,automatic,fwd - front-wheel drive,5.0,hyundai,elantra,2018.0,Hyundai Elantra 2.0L 2018,20850.24886,petrol,,,0.07407407407407407,0.10638297872340426,2.5e-05,0.00953703698328178
4925290,domestic assembly,new car,suv,0,black,black,5,5,Petrol	2.0 L,nan,automatic,awd - 4-wheel drive (awd),,mercedes benz,glc,2023.0,Mercedes Benz GLC 300 4Matic 2023,80971.8402,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,,0.037037036973374404
4925292,domestic assembly,used car,sedan,35,white,brown,4,5,Petrol	1.5 L, electronic fuel injection,automatic,fwd - front-wheel drive,5.0,honda,city,2021.0,Honda City RS 1.5 AT 2021 car,21862.39686,petrol,1.5,0.1111111111111111,0.07407407407407407,0.10638297872340426,2.5e-05,0.00999999994499989
4925297,imported,used car,suv,130,brown,cream,5,5,Petrol	2.0 L,nan,automatic,awd - 4-wheel drive (awd),,lexus,nx,2015.0,Lexus NX 200t 2015,40485.92011,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,,0.01851851846348343
4925300,imported,new car,sedan,0,white,-,0,5,Petrol,nan,manual,-,,mitsubishi,attrage,2023.0,Mitsubishi Attrage Mt 2023,15020.27636,petrol,,,0.0,0.10638297872340426,,0.006870370314637339
4925301,domestic assembly,new car,suv,0,white,black,5,5,Petrol	2.0 L,nan,automatic,awd - 4-wheel drive (awd),,mercedes benz,glc,2023.0,Mercedes Benz GLC 200 4Matic 2023,80971.8402,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,,0.037037036973374404
4925302,domestic assembly,used car,convertible/cabriolet,33,white,brown,4,4,Petrol	3.0 L,nan,automatic,rfd - rear-wheel drive,,mercedes benz,e class,2014.0,Mercedes Benz E class E400 AMG Cabriolet 2014,40485.92011,petrol,3.0,0.23015873015873015,0.07407407407407407,0.0851063829787234,,0.01851851846348343
4925303,domestic assembly,used car,sedan,13,black,cream,4,5,Petrol	1.8 L,nan,manual,fwd - front-wheel drive,7.0,toyota,corolla altis,2013.0,Toyota Corolla altis 1.8G MT 2013,17206.51605,petrol,1.8,0.1349206349206349,0.07407407407407407,0.10638297872340426,3.5e-05,0.00787037031652252
4925308,imported,used car,hatchback,60,red,red,5,5,Petrol	1.6 L, gasoline,automatic,fwd - front-wheel drive,6.0,volkswagen,polo,2016.0,Volkswagen Polo 1.6 AT 2016,15789.50884,petrol,1.6,0.11904761904761905,0.09259259259259259,0.10638297872340426,3e-05,0.007222222165543104
4925311,domestic assembly,used car,crossover,50,black,grey,5,5,Petrol	1.6 L,nan,automatic,fwd - front-wheel drive,,peugeot,3008,2018.0,Peugeot 3008 1.6 AT 2018,31457.55993,petrol,1.6,0.11904761904761905,0.09259259259259259,0.10638297872340426,,0.014388888835809762
4925312,domestic assembly,new car,suv,0,red,black,5,5,Petrol	2.0 L,nan,automatic,rfd - rear-wheel drive,,mercedes benz,glc,2023.0,Mercedes Benz GLC 200 2023,40485.92011,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,,0.01851851846348343
4925315,domestic assembly,new car,suv,0,white,cream,5,5,Petrol	2.0 L,nan,automatic,rfd - rear-wheel drive,,mercedes benz,glc,2023.0,Mercedes Benz GLC 200 2023,40485.92011,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,,0.01851851846348343
4925316,domestic assembly,used car,sedan,9,grey,red,4,5,Petrol,nan,automatic,fwd - front-wheel drive,,kia,cerato,2021.0,Kia Cerato 2.0AT Premium 2021 car,25303.70007,petrol,,,0.07407407407407407,0.10638297872340426,,0.011574074019415527
4925322,domestic assembly,new car,suv,0,green,black,5,5,Petrol	2.0 L,nan,automatic,awd - 4-wheel drive (awd),,mercedes benz,glc,2023.0,Mercedes Benz GLC 200 4Matic 2023,80971.8402,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,,0.037037036973374404
4925326,imported,new car,suv,0,red,brown,5,5,Petrol	2.0 L,nan,automatic,awd - 4-wheel drive (awd),,mercedes benz,glc,2023.0,Mercedes Benz GLC 300 4Matic Coupe 2023,121457.7603,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,,0.05555555548783943
4925327,domestic assembly,used car,van/minivan,80,silver,brown,0,8,Petrol,nan,automatic,rfd - rear-wheel drive,,toyota,innova,2016.0,Toyota Innova 2.0G 2016,21862.39686,petrol,,,0.0,0.1702127659574468,,0.00999999994499989
4925330,imported,new car,suv,0,grey,colorful,5,5,Petrol	2.0 L,nan,automatic,awd - 4-wheel drive (awd),,mercedes benz,glc,2023.0,Mercedes Benz GLC 300 4Matic Coupe 2023,121457.7603,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,,0.05555555548783943
4925331,imported,used car,sedan,100,green,cream,4,5,Petrol	2.2 L,nan,manual,fwd - front-wheel drive,7.0,toyota,camry,2000.0,Toyota Camry GLi 2.2 2000,5991.916176,petrol,2.2,0.16666666666666669,0.07407407407407407,0.10638297872340426,3.5e-05,0.0027407406851340473
4925332,domestic assembly,used car,sedan,18,red,black,4,5,Petrol,nan,automatic,fwd - front-wheel drive,,kia,cerato,2020.0,Kia Cerato 2.0AT Premium 2020 car,24493.98167,petrol,,,0.07407407407407407,0.10638297872340426,,0.01120370365004104
4925338,domestic assembly,used car,sedan,0,white,black,4,5,Petrol	2.0 L,nan,automatic,rfd - rear-wheel drive,,mercedes benz,e class,2023.0,Mercedes Benz E class E200 Exclusive 2023,80971.8402,petrol,2.0,0.15079365079365079,0.07407407407407407,0.10638297872340426,,0.037037036973374404
4925345,domestic assembly,new car,sedan,0,white,brown,4,5,Petrol	2.0 L,nan,automatic,rfd - rear-wheel drive,,mercedes benz,e class,2023.0,Mercedes Benz E class E300 AMG 2023,121457.7603,petrol,2.0,0.15079365079365079,0.07407407407407407,0.10638297872340426,,0.05555555548783943
4925346,imported,used car,van/minivan,90,white,red,5,2,Petrol	1.0 L,electricity,automatic,fwd - front-wheel drive,5.0,kia,morning,2013.0,Kia Morning Van 1.0 AT 2013,8502.04322,petrol,1.0,0.07142857142857144,0.09259259259259259,0.0425531914893617,2.5e-05,0.0038888888320245847
4925347,domestic assembly,used car,crossover,60,silver,grey,5,8,Petrol	2.0 L,nan,manual,rfd - rear-wheel drive,5.0,toyota,innova,2010.0,Toyota Innova G 2010 car,11133.62803,petrol,2.0,0.15079365079365079,0.09259259259259259,0.1702127659574468,2.5e-05,0.005092592537065734
4925348,domestic assembly,new car,sedan,0,black,brown,4,5,Petrol	2.0 L,nan,automatic,rfd - rear-wheel drive,,mercedes benz,e class,2023.0,Mercedes Benz E class E300 AMG 2023,121457.7603,petrol,2.0,0.15079365079365079,0.07407407407407407,0.10638297872340426,,0.05555555548783943
4925351,domestic assembly,used car,suv,0,white,black,5,5,Petrol	2.0 L,nan,automatic,fwd - front-wheel drive,,mazda,cx5,2017.0,Mazda CX5 2.0 AT 2017,25425.15783,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,,0.011629629574821701
4925352,domestic assembly,used car,suv,28,black,black,5,5,Petrol	2.0 L,very good price,automatic,rfd - rear-wheel drive,7.0,mercedes benz,glc,2018.0,Mercedes Benz GLC 200 2018,40485.92011,petrol,2.0,0.15079365079365079,0.09259259259259259,0.10638297872340426,3.5e-05,0.01851851846348343
4925353,imported,used car,crossover,33,white,black,5,5,Petrol,nan,automatic,rfd - rear-wheel drive,4.0,peugeot,2008,2021.0,Peugeot 2008 1.2GT line 2021,31579.01769,petrol,,,0.09259259259259259,0.10638297872340426,2e-05,0.014444444391215937
4925354,domestic assembly,used car,sedan,5,silver,cream,5,5,Petrol,nan,automatic,fwd - front-wheel drive,,toyota,vios,2021.0,Toyota Vios 1.5 E 2021 car,19797.61493,petrol,,,0.09259259259259259,0.10638297872340426,,0.009055555498520882
4925355,imported,new car,4x4,0,grey,-,4,5,Diesel	2.0 L,nan,automatic,4wd - four-wheel drive (4wd),6.0,ford,ranger,2023.0,Ford Ranger Raptor 2.0L 4x4 AT 2023,40485.92011,diesel,2.0,0.15079365079365079,0.07407407407407407,0.10638297872340426,3e-05,0.01851851846348343
4925360,imported,used car,4x4,0,brown,colorful,4,5,Diesel	3.2 L,nan,automatic,4wd - four-wheel drive (4wd),,ford,ranger,2017.0,Ford Ranger Wildtrak 3.2L 4x4 AT 2017,26315.84807,diesel,3.2,0.24603174603174605,0.07407407407407407,0.10638297872340426,,0.012037036981133637
4925361,domestic assembly,new car,suv,0,white,black,5,7,Petrol	2.0 L,nan,automatic,fwd - front-wheel drive,,mitsubishi,outlander,2023.0,Mitsubishi Outlander Premium 2.0 CVT 2023,34089.14473,petrol,2.0,0.15079365079365079,0.09259259259259259,0.14893617021276595,,0.01559259253627685
4925365,domestic assembly,used car,sedan,0,black,cream,4,5,Petrol	1.6 L,nan,automatic,fwd - front-wheel drive,,kia,cerato,2019.0,Kia Cerato 1.6 AT Luxury 2019,22064.82646,petrol,1.6,0.11904761904761905,0.07407407407407407,0.10638297872340426,,0.010092592537343513
4925370,imported,new car,suv,0,green,colorful,5,7,Petrol	1.3 L,nan,automatic,rfd - rear-wheel drive,,mercedes benz,glb,2023.0,Mercedes Benz GLB 200 AMG 2023,80971.8402,petrol,1.3,0.09523809523809523,0.09259259259259259,0.14893617021276595,,0.037037036973374404
4925372,domestic assembly,used car,suv,0,red,black,5,7,Petrol	2.0 L,nan,automatic,fwd - front-wheel drive,,mitsubishi,outlander,2020.0,Mitsubishi Outlander 2.0 CVT 2020,28299.65816,petrol,2.0,0.15079365079365079,0.09259259259259259,0.14893617021276595,,0.012944444390675196
4925377,imported,used car,sedan,0,white,brown,4,5,Petrol,nan,automatic,rfd - rear-wheel drive,,mercedes benz,s class,2020.0,Mercedes Benz S class S450 Luxury 2020,121457.7603,petrol,,,0.07407407407407407,0.10638297872340426,,0.05555555548783943
4925381,imported,new car,sedan,0,black,cream,4,4,Petrol	6.0 L,nan,automatic,awd - 4-wheel drive (awd),,mercedes benz,maybach,2023.0,Mercedes Benz Maybach S680 4Matic 2023,607288.8017,petrol,6.0,0.4682539682539683,0.07407407407407407,0.0851063829787234,,0.2777777777529011
4925386,imported,new car,suv,0,white,brown,5,4,Petrol	4.0 L,nan,automatic,awd - 4-wheel drive (awd),,mercedes benz,maybach,2023.0,Mercedes Benz Maybach GLS 600 4Matic 2023,445345.1212,petrol,4.0,0.30952380952380953,0.09259259259259259,0.0851063829787234,,0.20370370364930032
4925387,imported,used car,4x4,0,black,colorful,4,5,Diesel,nan,automatic,awd - 4-wheel drive (awd),,ford,ranger,2017.0,Ford Ranger Wildtrack 3.2L 2017,27044.59463,diesel,,,0.07407407407407407,0.10638297872340426,,0.012370370313570677
4925389,domestic assembly,used car,sedan,9,red,black,4,5,Petrol,nan,automatic,fwd - front-wheel drive,,kia,k5,2022.0,Kia K5 2.0AT Premium 2022 car,35020.32089,petrol,,,0.07407407407407407,0.10638297872340426,,0.01601851846105751
4925392,domestic assembly,used car,hatchback,11,white,black,5,5,Petrol	1.4 L,nan,automatic,fwd - front-wheel drive,,vinfast,fadil,2021.0,VinFast Fadil 1.4 AT Plus 2021 car,14979.79044,petrol,1.4,0.10317460317460317,0.09259259259259259,0.10638297872340426,,0.006851851796168615
4925393,domestic assembly,used car,sedan,0,green,grey,4,5,Petrol,nan,automatic,fwd - front-wheel drive,,vinfast,lux a 2.0,2020.0,VinFast Lux A 2.0 Plus 2020 car,26518.27767,petrol,,,0.07407407407407407,0.10638297872340426,,0.012129629573477258
4925394,domestic assembly,used car,sedan,33,white,brown,4,5,Petrol	2.0 L,nan,automatic,rfd - rear-wheel drive,,mercedes benz,e class,2019.0,Mercedes Benz E class E200 2019,40485.92011,petrol,2.0,0.15079365079365079,0.07407407407407407,0.10638297872340426,,0.01851851846348343
